reference_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2021-10-09,"Reference: Age, Report: Day of week",0.0625,0.0327,0.0105,0.0184,0.0415,0.0295,0.123,log
2021-10-09,"Reference: Age and week, Report: Day of week",0.0627,0.0333,0.0114,0.0168,0.0531,0.0107,0.13,log
2021-10-09,"Reference: Age and week by age, Report: Day of week",0.0748,0.0362,0.028,0.00855,0.00196,-0.276,0.154,log
2021-10-09,"Independent by age, Reference: Week, Report: Day of week",0.0572,0.0347,0.00762,0.014,0.134,0.22,0.113,log
2021-10-09,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0622,0.0354,0.0112,0.0148,0.118,0.116,0.124,log
2021-10-10,"Reference: Fixed, Report: Fixed",0.107,0.0411,0.0212,0.0442,-0.044,0.219,0.199,log
2021-10-10,"Reference: Fixed, Report: Day of week",0.128,0.036,0.00141,0.0902,-0.169,0.655,0.233,log
2021-10-10,"Reference: Age, Report: Day of week",0.0992,0.0396,0.0048,0.0544,-0.0474,0.335,0.177,log
2021-10-10,"Reference: Age and week, Report: Day of week",0.0991,0.0402,0.00527,0.0531,-0.0474,0.337,0.187,log
2021-10-10,"Reference: Age and week by age, Report: Day of week",0.0965,0.0417,0.0175,0.0365,-0.02,-0.0161,0.168,log
2021-10-10,"Independent by age, Reference: Week, Report: Day of week",0.0735,0.0399,0.00396,0.0293,0.0567,0.392,0.145,log
2021-10-10,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0614,0.0392,0.00532,0.0163,0.156,0.0812,0.11,log
2021-10-11,"Reference: Fixed, Report: Fixed",0.185,0.0484,0.000875,0.136,-0.273,0.774,0.332,log
2021-10-11,"Reference: Fixed, Report: Day of week",0.204,0.0414,0,0.163,-0.342,0.892,0.367,log
2021-10-11,"Reference: Age, Report: Day of week",0.147,0.044,0,0.103,-0.179,0.778,0.286,log
2021-10-11,"Reference: Age and week, Report: Day of week",0.14,0.0444,0,0.0953,-0.156,0.767,0.277,log
2021-10-11,"Reference: Age and week by age, Report: Day of week",0.117,0.0467,0.00254,0.0672,-0.0143,0.468,0.23,log
2021-10-11,"Independent by age, Reference: Week, Report: Day of week",0.135,0.0438,0.000754,0.0903,-0.122,0.635,0.235,log
2021-10-11,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0901,0.0427,0.0028,0.0443,0.0115,0.418,0.167,log
2021-10-12,"Reference: Fixed, Report: Fixed",0.0915,0.0317,0.00187,0.0577,-0.0875,0.486,0.166,log
2021-10-12,"Reference: Fixed, Report: Day of week",0.073,0.0252,0.00317,0.0444,-0.0929,0.422,0.135,log
2021-10-12,"Reference: Age, Report: Day of week",0.0673,0.0254,0.0167,0.0243,-0.0367,0.0696,0.126,log
2021-10-12,"Reference: Age and week, Report: Day of week",0.0696,0.0252,0.0185,0.0249,-0.0377,0.0732,0.128,log
2021-10-12,"Reference: Age and week by age, Report: Day of week",0.0838,0.0277,0.0437,0.0108,-0.0987,-0.398,0.161,log
2021-10-12,"Independent by age, Reference: Week, Report: Day of week",0.0465,0.025,0.00961,0.011,0.0808,0.116,0.0985,log
2021-10-12,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0465,0.0248,0.0128,0.00781,0.0596,0.0875,0.0996,log
2021-10-13,"Reference: Fixed, Report: Fixed",0.0659,0.03,0.015,0.0205,-0.0367,0.143,0.128,log
2021-10-13,"Reference: Fixed, Report: Day of week",0.0568,0.0242,0.0175,0.0147,-0.062,0.0277,0.105,log
2021-10-13,"Reference: Age, Report: Day of week",0.0817,0.024,0.0506,0.00629,-0.129,-0.364,0.128,log
2021-10-13,"Reference: Age and week, Report: Day of week",0.0817,0.0244,0.0503,0.00599,-0.127,-0.408,0.133,log
2021-10-13,"Reference: Age and week by age, Report: Day of week",0.134,0.0268,0.103,0.00241,-0.299,-0.669,0.205,log
2021-10-13,"Independent by age, Reference: Week, Report: Day of week",0.0455,0.0233,0.0199,0.00114,0.0233,-0.417,0.087,log
2021-10-13,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0459,0.0244,0.0164,0.00411,0.0385,-0.205,0.0886,log
2021-10-14,"Reference: Fixed, Report: Fixed",0.11,0.0355,0.00862,0.0653,-0.0425,0.332,0.204,log
2021-10-14,"Reference: Fixed, Report: Day of week",0.102,0.0299,0.0036,0.0686,-0.0593,0.422,0.192,log
2021-10-14,"Reference: Age, Report: Day of week",0.108,0.0299,0.0384,0.0393,-0.0911,-0.0491,0.186,log
2021-10-14,"Reference: Age and week, Report: Day of week",0.105,0.0302,0.0354,0.0383,-0.0861,-0.0768,0.186,log
2021-10-14,"Reference: Age and week by age, Report: Day of week",0.14,0.0328,0.0883,0.0178,-0.21,-0.39,0.223,log
2021-10-14,"Independent by age, Reference: Week, Report: Day of week",0.0478,0.0298,0.00341,0.0142,0.16,0.0625,0.0794,log
2021-10-14,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0469,0.0299,0.00197,0.0149,0.174,0.219,0.0804,log
2021-10-15,"Reference: Fixed, Report: Fixed",0.095,0.0338,0.0456,0.014,-0.0867,-0.259,0.176,log
2021-10-15,"Reference: Fixed, Report: Day of week",0.0807,0.0287,0.0352,0.0159,-0.0853,-0.144,0.141,log
2021-10-15,"Reference: Age, Report: Day of week",0.122,0.0286,0.0843,0.00778,-0.207,-0.467,0.199,log
2021-10-15,"Reference: Age and week, Report: Day of week",0.119,0.0293,0.0794,0.00808,-0.193,-0.446,0.203,log
2021-10-15,"Reference: Age and week by age, Report: Day of week",0.176,0.0309,0.139,0.00421,-0.339,-0.69,0.288,log
2021-10-15,"Independent by age, Reference: Week, Report: Day of week",0.0834,0.0319,0.0462,0.00354,-0.0998,-0.434,0.15,log
2021-10-15,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0794,0.0326,0.0423,0.00281,-0.0633,-0.429,0.144,log
2021-10-16,"Reference: Fixed, Report: Fixed",0.073,0.0389,0.0283,0.00466,0.0336,-0.205,0.125,log
2021-10-16,"Reference: Fixed, Report: Day of week",0.067,0.0338,0.00767,0.025,-0.00472,0.246,0.121,log
2021-10-16,"Reference: Age, Report: Day of week",0.0921,0.0357,0.0487,0.0062,-0.0571,-0.271,0.165,log
2021-10-16,"Reference: Age and week, Report: Day of week",0.0891,0.0362,0.0451,0.00607,-0.0426,-0.27,0.163,log
2021-10-16,"Reference: Age and week by age, Report: Day of week",0.145,0.043,0.0979,0.0019,-0.189,-0.61,0.25,log
2021-10-16,"Independent by age, Reference: Week, Report: Day of week",0.0632,0.0393,0.0148,0.00767,0.0852,-0.0911,0.114,log
2021-10-16,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0654,0.0408,0.015,0.00814,0.083,-0.145,0.117,log
2021-10-17,"Reference: Fixed, Report: Fixed",0.0805,0.0442,0.0155,0.0196,0.0813,0.0491,0.167,log
2021-10-17,"Reference: Fixed, Report: Day of week",0.123,0.0387,0.00213,0.082,-0.106,0.522,0.23,log
2021-10-17,"Reference: Age, Report: Day of week",0.0935,0.0411,0.0233,0.0284,-0.02,0.0402,0.175,log
2021-10-17,"Reference: Age and week, Report: Day of week",0.0926,0.0424,0.0215,0.0279,-0.00824,0.0482,0.173,log
2021-10-17,"Reference: Age and week by age, Report: Day of week",0.117,0.0478,0.0613,0.00636,-0.11,-0.525,0.19,log
2021-10-17,"Independent by age, Reference: Week, Report: Day of week",0.0901,0.0437,0.0133,0.0324,0.0181,0.234,0.174,log
2021-10-17,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0763,0.0434,0.0152,0.0163,0.0593,-0.0446,0.152,log
2021-10-18,"Reference: Fixed, Report: Fixed",0.22,0.0507,0.000799,0.169,-0.167,0.65,0.39,log
2021-10-18,"Reference: Fixed, Report: Day of week",0.279,0.0439,0,0.235,-0.229,0.779,0.455,log
2021-10-18,"Reference: Age, Report: Day of week",0.195,0.0459,0.00887,0.14,-0.0937,0.525,0.354,log
2021-10-18,"Reference: Age and week, Report: Day of week",0.191,0.0468,0.00881,0.135,-0.0799,0.527,0.343,log
2021-10-18,"Reference: Age and week by age, Report: Day of week",0.143,0.0498,0.0192,0.0725,-0.0733,-0.0607,0.282,log
2021-10-18,"Independent by age, Reference: Week, Report: Day of week",0.172,0.0493,0.00152,0.121,-0.116,0.557,0.335,log
2021-10-18,"Independent by age, Reference: Week and day of week, Report: Day of week",0.128,0.0461,0.0112,0.0702,-0.0568,0.167,0.255,log
2021-10-19,"Reference: Fixed, Report: Fixed",0.0477,0.0293,0.00155,0.0166,0.0667,0.306,0.0857,log
2021-10-19,"Reference: Fixed, Report: Day of week",0.034,0.0234,0.00199,0.00839,0.114,0.253,0.0576,log
2021-10-19,"Reference: Age, Report: Day of week",0.0481,0.0228,0.022,0.00261,0.0671,-0.238,0.0847,log
2021-10-19,"Reference: Age and week, Report: Day of week",0.0508,0.023,0.0247,0.00224,0.0612,-0.262,0.0939,log
2021-10-19,"Reference: Age and week by age, Report: Day of week",0.134,0.0209,0.111,5.47e-05,-0.302,-0.754,0.21,log
2021-10-19,"Independent by age, Reference: Week, Report: Day of week",0.0418,0.0237,0.0151,0.00184,0.123,-0.0804,0.0739,log
2021-10-19,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0379,0.0242,0.0112,0.00147,0.146,-0.218,0.0723,log
2021-10-20,"Reference: Fixed, Report: Fixed",0.0621,0.0274,0.032,0.00134,-0.0181,-0.467,0.11,log
2021-10-20,"Reference: Fixed, Report: Day of week",0.0651,0.0212,0.0421,0.000515,-0.112,-0.579,0.114,log
2021-10-20,"Reference: Age, Report: Day of week",0.116,0.0214,0.0931,0.000282,-0.302,-0.728,0.189,log
2021-10-20,"Reference: Age and week, Report: Day of week",0.12,0.0216,0.0968,0.00012,-0.295,-0.766,0.193,log
2021-10-20,"Reference: Age and week by age, Report: Day of week",0.245,0.0196,0.223,0.000183,-0.459,-0.843,0.324,log
2021-10-20,"Independent by age, Reference: Week, Report: Day of week",0.0866,0.0215,0.0628,0,-0.3,-0.852,0.169,log
2021-10-20,"Independent by age, Reference: Week and day of week, Report: Day of week",0.067,0.0226,0.0424,7e-06,-0.109,-0.726,0.131,log
2021-10-21,"Reference: Fixed, Report: Fixed",0.0874,0.0335,0.048,0.00416,-0.088,-0.365,0.155,log
2021-10-21,"Reference: Fixed, Report: Day of week",0.0832,0.0273,0.0474,0.00636,-0.18,-0.461,0.164,log
2021-10-21,"Reference: Age, Report: Day of week",0.122,0.0284,0.0882,0.00332,-0.298,-0.589,0.223,log
2021-10-21,"Reference: Age and week, Report: Day of week",0.121,0.0293,0.0861,0.0037,-0.282,-0.581,0.219,log
2021-10-21,"Reference: Age and week by age, Report: Day of week",0.194,0.0322,0.158,0.00156,-0.373,-0.72,0.293,log
2021-10-21,"Independent by age, Reference: Week, Report: Day of week",0.123,0.0288,0.0908,0.00131,-0.252,-0.622,0.221,log
2021-10-21,"Independent by age, Reference: Week and day of week, Report: Day of week",0.115,0.0294,0.0814,0.00211,-0.147,-0.522,0.196,log
2021-10-22,"Reference: Fixed, Report: Fixed",0.0768,0.0348,0.0362,0.00458,-0.0426,-0.414,0.124,log
2021-10-22,"Reference: Fixed, Report: Day of week",0.0506,0.0293,0.0157,0.00442,-0.00427,-0.458,0.0967,log
2021-10-22,"Reference: Age, Report: Day of week",0.0624,0.0309,0.0247,0.00488,-0.0872,-0.565,0.126,log
2021-10-22,"Reference: Age and week, Report: Day of week",0.0588,0.031,0.0211,0.00481,-0.0596,-0.529,0.122,log
2021-10-22,"Reference: Age and week by age, Report: Day of week",0.0993,0.0349,0.0584,0.00386,-0.181,-0.538,0.188,log
2021-10-22,"Independent by age, Reference: Week, Report: Day of week",0.0722,0.0352,0.0332,0.00195,-0.0174,-0.485,0.136,log
2021-10-22,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0591,0.0339,0.0202,0.00317,0.0382,-0.387,0.114,log
2021-10-23,"Reference: Fixed, Report: Fixed",0.104,0.0328,0.0659,0.00395,-0.124,-0.392,0.184,log
2021-10-23,"Reference: Fixed, Report: Day of week",0.0559,0.0278,0.0212,0.00599,-0.0237,-0.207,0.102,log
2021-10-23,"Reference: Age, Report: Day of week",0.0624,0.0292,0.0236,0.00818,-0.0553,-0.206,0.123,log
2021-10-23,"Reference: Age and week, Report: Day of week",0.0604,0.0295,0.0214,0.00828,-0.0358,-0.194,0.115,log
2021-10-23,"Reference: Age and week by age, Report: Day of week",0.0869,0.0332,0.0471,0.00437,-0.116,-0.357,0.179,log
2021-10-23,"Independent by age, Reference: Week, Report: Day of week",0.0568,0.0319,0.0214,0.0017,0.0655,-0.366,0.11,log
2021-10-23,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0517,0.0312,0.0175,0.00123,0.0974,-0.359,0.101,log
2021-10-24,"Reference: Fixed, Report: Fixed",0.11,0.0374,0.0662,0.00413,-0.0475,-0.369,0.198,log
2021-10-24,"Reference: Fixed, Report: Day of week",0.0679,0.0314,0.0228,0.0132,0.0336,-0.0402,0.11,log
2021-10-24,"Reference: Age, Report: Day of week",0.0662,0.0333,0.0191,0.0133,0.0525,0.00893,0.11,log
2021-10-24,"Reference: Age and week, Report: Day of week",0.0664,0.0334,0.0196,0.013,0.0624,0.0375,0.109,log
2021-10-24,"Reference: Age and week by age, Report: Day of week",0.074,0.037,0.0277,0.00837,0.0297,-0.205,0.127,log
2021-10-24,"Independent by age, Reference: Week, Report: Day of week",0.0516,0.0344,0.0126,0.00326,0.121,-0.254,0.0899,log
2021-10-24,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0774,0.0331,0.0421,0.000361,-0.0754,-0.572,0.131,log
2021-10-25,"Reference: Fixed, Report: Fixed",0.647,0.0689,0.00783,0.569,-0.284,0.69,1.05,log
2021-10-25,"Reference: Fixed, Report: Day of week",0.691,0.0547,0.000209,0.636,-0.219,0.771,1.02,log
2021-10-25,"Reference: Age, Report: Day of week",0.685,0.0596,0.000162,0.626,-0.231,0.763,1.04,log
2021-10-25,"Reference: Age and week, Report: Day of week",0.693,0.0567,0.00028,0.636,-0.215,0.742,1.02,log
2021-10-25,"Reference: Age and week by age, Report: Day of week",0.718,0.0603,0.000592,0.657,-0.195,0.73,1.05,log
2021-10-25,"Independent by age, Reference: Week, Report: Day of week",0.408,0.0998,0.000343,0.308,-0.098,0.704,0.893,log
2021-10-25,"Independent by age, Reference: Week and day of week, Report: Day of week",0.401,0.0835,0.00613,0.311,0.0232,0.223,0.787,log
2021-10-26,"Reference: Fixed, Report: Fixed",0.0569,0.0311,0.0057,0.0197,0.0149,0.187,0.118,log
2021-10-26,"Reference: Fixed, Report: Day of week",0.0406,0.024,0.00798,0.00789,0.0323,-0.0455,0.0803,log
2021-10-26,"Reference: Age, Report: Day of week",0.0505,0.0253,0.0153,0.00933,-0.0191,-0.0643,0.0914,log
2021-10-26,"Reference: Age and week, Report: Day of week",0.0555,0.0251,0.0206,0.0089,-0.0694,-0.125,0.0976,log
2021-10-26,"Reference: Age and week by age, Report: Day of week",0.0698,0.0284,0.0379,0.00205,-0.0908,-0.496,0.125,log
2021-10-26,"Independent by age, Reference: Week, Report: Day of week",0.0521,0.0266,0.0164,0.00766,-0.00275,-0.0179,0.105,log
2021-10-26,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0579,0.0309,0.0202,0.00554,-0.00275,-0.0973,0.0976,log
2021-10-27,"Reference: Fixed, Report: Fixed",0.0693,0.0287,0.0334,0.0062,-0.0701,-0.315,0.121,log
2021-10-27,"Reference: Fixed, Report: Day of week",0.0811,0.0215,0.0542,0.00451,-0.213,-0.482,0.134,log
2021-10-27,"Reference: Age, Report: Day of week",0.0901,0.0227,0.0613,0.00519,-0.211,-0.438,0.151,log
2021-10-27,"Reference: Age and week, Report: Day of week",0.0929,0.0231,0.0637,0.0051,-0.205,-0.457,0.152,log
2021-10-27,"Reference: Age and week by age, Report: Day of week",0.134,0.0271,0.104,0.000918,-0.316,-0.677,0.221,log
2021-10-27,"Independent by age, Reference: Week, Report: Day of week",0.058,0.0228,0.0337,0,-0.0787,-0.649,0.11,log
2021-10-27,"Independent by age, Reference: Week and day of week, Report: Day of week",0.041,0.024,0.0151,0.000719,0.0665,-0.408,0.079,log
2021-10-28,"Reference: Fixed, Report: Fixed",0.0906,0.0294,0.0491,0.0107,-0.175,-0.463,0.16,log
2021-10-28,"Reference: Fixed, Report: Day of week",0.0761,0.0234,0.0399,0.0113,-0.223,-0.473,0.146,log
2021-10-28,"Reference: Age, Report: Day of week",0.0939,0.0249,0.0565,0.0111,-0.201,-0.46,0.164,log
2021-10-28,"Reference: Age and week, Report: Day of week",0.103,0.0252,0.065,0.0111,-0.201,-0.452,0.167,log
2021-10-28,"Reference: Age and week by age, Report: Day of week",0.132,0.0302,0.0941,0.00468,-0.302,-0.647,0.233,log
2021-10-28,"Independent by age, Reference: Week, Report: Day of week",0.078,0.0249,0.0484,0.00357,-0.0902,-0.424,0.134,log
2021-10-28,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0807,0.0263,0.0472,0.00627,-0.0209,-0.147,0.128,log
2021-10-29,"Reference: Fixed, Report: Fixed",0.117,0.0345,0.0548,0.0272,-0.14,-0.337,0.198,log
2021-10-29,"Reference: Fixed, Report: Day of week",0.1,0.0279,0.0373,0.0338,-0.18,-0.304,0.187,log
2021-10-29,"Reference: Age, Report: Day of week",0.122,0.0301,0.0544,0.0363,-0.167,-0.247,0.208,log
2021-10-29,"Reference: Age and week, Report: Day of week",0.129,0.0299,0.063,0.0347,-0.158,-0.256,0.207,log
2021-10-29,"Reference: Age and week by age, Report: Day of week",0.138,0.0346,0.0792,0.0226,-0.139,-0.314,0.231,log
2021-10-29,"Independent by age, Reference: Week, Report: Day of week",0.0681,0.0334,0.021,0.0128,0.0222,-0.296,0.122,log
2021-10-29,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0685,0.0346,0.0145,0.0184,0.0261,-0.137,0.13,log
2021-10-30,"Reference: Fixed, Report: Fixed",0.144,0.0347,0.106,0.000982,-0.185,-0.653,0.239,log
2021-10-30,"Reference: Fixed, Report: Day of week",0.0852,0.0298,0.0526,0.0015,-0.0888,-0.524,0.142,log
2021-10-30,"Reference: Age, Report: Day of week",0.113,0.0317,0.076,0.00364,-0.125,-0.421,0.186,log
2021-10-30,"Reference: Age and week, Report: Day of week",0.126,0.0316,0.0898,0.00355,-0.123,-0.436,0.194,log
2021-10-30,"Reference: Age and week by age, Report: Day of week",0.144,0.0343,0.106,0.00253,-0.0894,-0.383,0.208,log
2021-10-30,"Independent by age, Reference: Week, Report: Day of week",0.0787,0.0347,0.0409,0.00102,-0.0301,-0.467,0.147,log
2021-10-30,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0795,0.0353,0.041,0.00114,-0.0417,-0.508,0.149,log
2021-10-31,"Reference: Fixed, Report: Fixed",0.117,0.0383,0.0633,0.0133,-0.0905,-0.291,0.21,log
2021-10-31,"Reference: Fixed, Report: Day of week",0.0771,0.0323,0.0126,0.0315,-0.0431,0.00625,0.138,log
2021-10-31,"Reference: Age, Report: Day of week",0.116,0.035,0.0347,0.0451,-0.145,0.164,0.206,log
2021-10-31,"Reference: Age and week, Report: Day of week",0.137,0.0354,0.0595,0.0416,-0.148,0.138,0.222,log
2021-10-31,"Reference: Age and week by age, Report: Day of week",0.162,0.0366,0.0867,0.0377,-0.136,0.135,0.241,log
2021-10-31,"Independent by age, Reference: Week, Report: Day of week",0.0773,0.0369,0.0138,0.0253,-0.0138,0.0643,0.155,log
2021-10-31,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0796,0.0363,0.0268,0.0148,-0.048,-0.192,0.153,log
2021-11-01,"Reference: Fixed, Report: Fixed",0.147,0.0469,0.00662,0.0933,-0.0618,0.496,0.282,log
2021-11-01,"Reference: Fixed, Report: Day of week",0.181,0.0392,0.00199,0.14,-0.096,0.563,0.311,log
2021-11-01,"Reference: Age, Report: Day of week",0.22,0.0411,0.0124,0.166,-0.215,0.586,0.377,log
2021-11-01,"Reference: Age and week, Report: Day of week",0.225,0.0428,0.0299,0.152,-0.241,0.535,0.382,log
2021-11-01,"Reference: Age and week by age, Report: Day of week",0.222,0.0441,0.0522,0.125,-0.193,0.377,0.381,log
2021-11-01,"Independent by age, Reference: Week, Report: Day of week",0.131,0.0439,0.000912,0.0859,-0.0921,0.669,0.259,log
2021-11-01,"Independent by age, Reference: Week and day of week, Report: Day of week",0.103,0.0427,0.00839,0.0513,0.0359,0.212,0.218,log
2021-11-02,"Reference: Fixed, Report: Fixed",0.0746,0.0312,0.0067,0.0361,-0.0539,0.493,0.146,log
2021-11-02,"Reference: Fixed, Report: Day of week",0.0528,0.0245,0.0119,0.016,0.032,0.31,0.103,log
2021-11-02,"Reference: Age, Report: Day of week",0.0782,0.0259,0.0276,0.0242,-0.074,0.341,0.142,log
2021-11-02,"Reference: Age and week, Report: Day of week",0.098,0.0267,0.045,0.0256,-0.109,0.374,0.171,log
2021-11-02,"Reference: Age and week by age, Report: Day of week",0.134,0.0264,0.0936,0.0132,-0.0489,0.0536,0.202,log
2021-11-02,"Independent by age, Reference: Week, Report: Day of week",0.0589,0.0259,0.0132,0.0192,-0.0391,0.281,0.1,log
2021-11-02,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0545,0.0256,0.0189,0.00929,0.0323,0.16,0.0941,log
2021-11-03,"Reference: Fixed, Report: Fixed",0.0723,0.0293,0.0359,0.00578,-0.0633,-0.464,0.128,log
2021-11-03,"Reference: Fixed, Report: Day of week",0.0881,0.0226,0.0613,0.00287,-0.167,-0.627,0.144,log
2021-11-03,"Reference: Age, Report: Day of week",0.0806,0.0245,0.051,0.0038,-0.0883,-0.484,0.136,log
2021-11-03,"Reference: Age and week, Report: Day of week",0.079,0.0243,0.0491,0.00421,-0.0855,-0.484,0.134,log
2021-11-03,"Reference: Age and week by age, Report: Day of week",0.127,0.0288,0.0953,0.0014,-0.224,-0.657,0.206,log
2021-11-03,"Independent by age, Reference: Week, Report: Day of week",0.0681,0.0245,0.0411,0.00047,-0.0787,-0.628,0.136,log
2021-11-03,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0638,0.026,0.0327,0.00361,-0.0129,-0.21,0.117,log
2021-11-04,"Reference: Fixed, Report: Fixed",0.13,0.0296,0.062,0.037,-0.329,-0.33,0.228,log
2021-11-04,"Reference: Fixed, Report: Day of week",0.135,0.0232,0.0667,0.0441,-0.451,-0.384,0.233,log
2021-11-04,"Reference: Age, Report: Day of week",0.126,0.0256,0.051,0.048,-0.371,-0.33,0.225,log
2021-11-04,"Reference: Age and week, Report: Day of week",0.123,0.0257,0.0458,0.0499,-0.367,-0.304,0.22,log
2021-11-04,"Reference: Age and week by age, Report: Day of week",0.173,0.034,0.104,0.0338,-0.359,-0.387,0.273,log
2021-11-04,"Independent by age, Reference: Week, Report: Day of week",0.0649,0.0252,0.0257,0.0127,-0.0629,-0.363,0.121,log
2021-11-04,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0572,0.03,0.0148,0.0117,0.064,-0.0196,0.0918,log
2021-11-05,"Reference: Fixed, Report: Fixed",0.104,0.0297,0.0722,0.000399,-0.176,-0.675,0.176,log
2021-11-05,"Reference: Fixed, Report: Day of week",0.0791,0.0241,0.052,0.00143,-0.21,-0.574,0.144,log
2021-11-05,"Reference: Age, Report: Day of week",0.068,0.026,0.0377,0.00278,-0.148,-0.497,0.128,log
2021-11-05,"Reference: Age and week, Report: Day of week",0.0641,0.0265,0.0333,0.00296,-0.101,-0.469,0.121,log
2021-11-05,"Reference: Age and week by age, Report: Day of week",0.0766,0.0312,0.0415,0.00171,-0.102,-0.512,0.147,log
2021-11-05,"Independent by age, Reference: Week, Report: Day of week",0.0789,0.0289,0.0474,0.00119,-0.0749,-0.532,0.14,log
2021-11-05,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0839,0.0334,0.0473,0.00212,-0.0258,-0.404,0.136,log
2021-11-06,"Reference: Fixed, Report: Fixed",0.126,0.0307,0.0924,0.00138,-0.176,-0.622,0.198,log
2021-11-06,"Reference: Fixed, Report: Day of week",0.0786,0.0262,0.04,0.0113,-0.17,-0.389,0.139,log
2021-11-06,"Reference: Age, Report: Day of week",0.0762,0.028,0.031,0.0162,-0.108,-0.303,0.135,log
2021-11-06,"Reference: Age and week, Report: Day of week",0.0784,0.0279,0.0331,0.0162,-0.109,-0.289,0.14,log
2021-11-06,"Reference: Age and week by age, Report: Day of week",0.083,0.0323,0.0377,0.0114,-0.0883,-0.371,0.15,log
2021-11-06,"Independent by age, Reference: Week, Report: Day of week",0.0572,0.0312,0.02,0.00444,-0.0222,-0.444,0.108,log
2021-11-06,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0604,0.0341,0.0202,0.00462,-0.0222,-0.468,0.107,log
2021-11-07,"Reference: Fixed, Report: Fixed",0.137,0.0362,0.0618,0.0378,-0.277,-0.265,0.25,log
2021-11-07,"Reference: Fixed, Report: Day of week",0.163,0.0302,0.03,0.102,-0.343,0.0205,0.256,log
2021-11-07,"Reference: Age, Report: Day of week",0.171,0.0318,0.0264,0.112,-0.298,0.111,0.268,log
2021-11-07,"Reference: Age and week, Report: Day of week",0.171,0.032,0.0272,0.111,-0.298,0.0946,0.27,log
2021-11-07,"Reference: Age and week by age, Report: Day of week",0.169,0.0346,0.0354,0.0977,-0.321,-0.0304,0.275,log
2021-11-07,"Independent by age, Reference: Week, Report: Day of week",0.0902,0.0346,0.00924,0.0456,-0.099,0.058,0.182,log
2021-11-07,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0895,0.0361,0.0191,0.0335,-0.154,-0.0839,0.177,log
2021-11-08,"Reference: Fixed, Report: Fixed",0.0758,0.0404,0.0062,0.0286,-0.000396,0.345,0.138,log
2021-11-08,"Reference: Fixed, Report: Day of week",0.098,0.0323,0.00163,0.064,-0.0821,0.474,0.177,log
2021-11-08,"Reference: Age, Report: Day of week",0.111,0.0333,0.00126,0.0764,-0.0921,0.5,0.193,log
2021-11-08,"Reference: Age and week, Report: Day of week",0.112,0.0334,0.00119,0.0772,-0.096,0.518,0.196,log
2021-11-08,"Reference: Age and week by age, Report: Day of week",0.091,0.0356,0.00464,0.0504,-0.0123,0.215,0.161,log
2021-11-08,"Independent by age, Reference: Week, Report: Day of week",0.108,0.0357,0.00636,0.0654,-0.141,0.382,0.197,log
2021-11-08,"Independent by age, Reference: Week and day of week, Report: Day of week",0.085,0.0389,0.0179,0.0274,0.0201,0.106,0.152,log
2021-11-09,"Reference: Fixed, Report: Fixed",0.0667,0.0264,0.0153,0.0241,-0.09,-0.0554,0.115,log
2021-11-09,"Reference: Fixed, Report: Day of week",0.0645,0.0202,0.0231,0.0202,-0.147,-0.287,0.114,log
2021-11-09,"Reference: Age, Report: Day of week",0.0643,0.0208,0.0224,0.0201,-0.12,-0.312,0.113,log
2021-11-09,"Reference: Age and week, Report: Day of week",0.0657,0.021,0.0244,0.0192,-0.131,-0.303,0.116,log
2021-11-09,"Reference: Age and week by age, Report: Day of week",0.109,0.023,0.0706,0.0136,-0.287,-0.517,0.184,log
2021-11-09,"Independent by age, Reference: Week, Report: Day of week",0.0476,0.0221,0.0151,0.00963,0.0146,-0.218,0.0879,log
2021-11-09,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0682,0.0235,0.0344,0.00895,-0.238,-0.577,0.126,log
2021-11-10,"Reference: Fixed, Report: Fixed",0.106,0.0281,0.0758,0.000933,-0.246,-0.671,0.174,log
2021-11-10,"Reference: Fixed, Report: Day of week",0.145,0.0207,0.123,0.000531,-0.411,-0.778,0.213,log
2021-11-10,"Reference: Age, Report: Day of week",0.147,0.0219,0.122,0.000852,-0.405,-0.763,0.219,log
